"","leto","drzava","drzavljanstvo","spol","stevilo"
"5889",2009,"Greece","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",NA
"5890",2009,"Greece","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",NA
"5891",2009,"Greece","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",NA
"5892",2009,"Greece","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",1
"5893",2009,"Greece","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",4
"5894",2009,"Greece","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",10
"5895",2009,"Greece","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",2
"5896",2009,"Greece","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",1
"5897",2009,"Greece","Recognised non-citizens","Males",NA
"5898",2009,"Greece","Recognised non-citizens","Females",NA
"5899",2009,"Greece","Other european countries (aggregate changing according to the context)","Males",NA
"5900",2009,"Greece","Other european countries (aggregate changing according to the context)","Females",NA
"5901",2009,"Spain","Europe","Males",640
"5902",2009,"Spain","Europe","Females",1081
"5903",2009,"Spain","Belgium","Males",5
"5904",2009,"Spain","Belgium","Females",6
"5905",2009,"Spain","Bulgaria","Males",24
"5906",2009,"Spain","Bulgaria","Females",42
"5907",2009,"Spain","Czech Republic","Males",4
"5908",2009,"Spain","Czech Republic","Females",7
"5909",2009,"Spain","Denmark","Males",2
"5910",2009,"Spain","Denmark","Females",2
"5911",2009,"Spain","Germany (until 1990 former territory of the FRG)","Males",9
"5912",2009,"Spain","Germany (until 1990 former territory of the FRG)","Females",7
"5913",2009,"Spain","Estonia","Males",NA
"5914",2009,"Spain","Estonia","Females",NA
"5915",2009,"Spain","Ireland","Males",2
"5916",2009,"Spain","Ireland","Females",NA
"5917",2009,"Spain","Greece","Males",5
"5918",2009,"Spain","Greece","Females",7
"5919",2009,"Spain","Spain","Males",NA
"5920",2009,"Spain","Spain","Females",NA
"5921",2009,"Spain","France","Males",12
"5922",2009,"Spain","France","Females",20
"5923",2009,"Spain","Croatia","Males",3
"5924",2009,"Spain","Croatia","Females",11
"5925",2009,"Spain","Italy","Males",53
"5926",2009,"Spain","Italy","Females",41
"5927",2009,"Spain","Cyprus","Males",1
"5928",2009,"Spain","Cyprus","Females",NA
"5929",2009,"Spain","Latvia","Males",1
"5930",2009,"Spain","Latvia","Females",3
"5931",2009,"Spain","Lithuania","Males",1
"5932",2009,"Spain","Lithuania","Females",1
"5933",2009,"Spain","Luxembourg","Males",NA
"5934",2009,"Spain","Luxembourg","Females",NA
"5935",2009,"Spain","Hungary","Males",1
"5936",2009,"Spain","Hungary","Females",5
"5937",2009,"Spain","Malta","Males",3
"5938",2009,"Spain","Malta","Females",NA
"5939",2009,"Spain","Netherlands","Males",4
"5940",2009,"Spain","Netherlands","Females",3
"5941",2009,"Spain","Austria","Males",NA
"5942",2009,"Spain","Austria","Females",4
"5943",2009,"Spain","Poland","Males",14
"5944",2009,"Spain","Poland","Females",46
"5945",2009,"Spain","Portugal","Males",231
"5946",2009,"Spain","Portugal","Females",252
"5947",2009,"Spain","Romania","Males",62
"5948",2009,"Spain","Romania","Females",126
"5949",2009,"Spain","Slovenia","Males",NA
"5950",2009,"Spain","Slovenia","Females",NA
"5951",2009,"Spain","Slovakia","Males",6
"5952",2009,"Spain","Slovakia","Females",10
"5953",2009,"Spain","Finland","Males",1
"5954",2009,"Spain","Finland","Females",2
"5955",2009,"Spain","Sweden","Males",3
"5956",2009,"Spain","Sweden","Females",2
"5957",2009,"Spain","United Kingdom","Males",9
"5958",2009,"Spain","United Kingdom","Females",14
"5959",2009,"Spain","Iceland","Males",NA
"5960",2009,"Spain","Iceland","Females",NA
"5961",2009,"Spain","Liechtenstein","Males",NA
"5962",2009,"Spain","Liechtenstein","Females",NA
"5963",2009,"Spain","Norway","Males",NA
"5964",2009,"Spain","Norway","Females",NA
"5965",2009,"Spain","Switzerland","Males",9
"5966",2009,"Spain","Switzerland","Females",10
"5967",2009,"Spain","Former Yugoslav Republic of Macedonia, the","Males",2
"5968",2009,"Spain","Former Yugoslav Republic of Macedonia, the","Females",NA
"5969",2009,"Spain","Turkey","Males",17
"5970",2009,"Spain","Turkey","Females",11
"5971",2009,"Spain","Andorra","Males",NA
"5972",2009,"Spain","Andorra","Females",2
"5973",2009,"Spain","Albania","Males",13
"5974",2009,"Spain","Albania","Females",11
"5975",2009,"Spain","Bosnia and Herzegovina","Males",26
"5976",2009,"Spain","Bosnia and Herzegovina","Females",28
"5977",2009,"Spain","Belarus","Males",1
"5978",2009,"Spain","Belarus","Females",14
"5979",2009,"Spain","Faroes (DK)","Males",NA
"5980",2009,"Spain","Faroes (DK)","Females",NA
"5981",2009,"Spain","Guernsey","Males",NA
"5982",2009,"Spain","Guernsey","Females",NA
"5983",2009,"Spain","Gibraltar (UK)","Males",NA
"5984",2009,"Spain","Gibraltar (UK)","Females",NA
"5985",2009,"Spain","Isle of Man","Males",NA
"5986",2009,"Spain","Isle of Man","Females",NA
"5987",2009,"Spain","Jersey","Males",NA
"5988",2009,"Spain","Jersey","Females",NA
"5989",2009,"Spain","Monaco","Males",NA
"5990",2009,"Spain","Monaco","Females",NA
"5991",2009,"Spain","Moldova","Males",13
"5992",2009,"Spain","Moldova","Females",26
"5993",2009,"Spain","Montenegro","Males",1
"5994",2009,"Spain","Montenegro","Females",NA
"5995",2009,"Spain","Serbia","Males",21
"5996",2009,"Spain","Serbia","Females",30
"5997",2009,"Spain","Russia","Males",45
"5998",2009,"Spain","Russia","Females",217
"5999",2009,"Spain","San Marino","Males",NA
"6000",2009,"Spain","San Marino","Females",NA
"6001",2009,"Spain","Ukraine","Males",28
"6002",2009,"Spain","Ukraine","Females",117
"6003",2009,"Spain","Vatican City State","Males",NA
"6004",2009,"Spain","Vatican City State","Females",NA
"6005",2009,"Spain","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"6006",2009,"Spain","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"6007",2009,"Spain","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",NA
"6008",2009,"Spain","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",NA
"6009",2009,"Spain","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",2
"6010",2009,"Spain","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",2
"6011",2009,"Spain","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",NA
"6012",2009,"Spain","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",NA
"6013",2009,"Spain","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",6
"6014",2009,"Spain","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",2
"6015",2009,"Spain","Recognised non-citizens","Males",NA
"6016",2009,"Spain","Recognised non-citizens","Females",NA
"6017",2009,"Spain","Other european countries (aggregate changing according to the context)","Males",NA
"6018",2009,"Spain","Other european countries (aggregate changing according to the context)","Females",NA
"6019",2009,"France","Europe","Males",14002
"6020",2009,"France","Europe","Females",15324
"6021",2009,"France","Belgium","Males",178
"6022",2009,"France","Belgium","Females",210
"6023",2009,"France","Bulgaria","Males",57
"6024",2009,"France","Bulgaria","Females",153
"6025",2009,"France","Czech Republic","Males",1
"6026",2009,"France","Czech Republic","Females",18
"6027",2009,"France","Denmark","Males",2
"6028",2009,"France","Denmark","Females",6
"6029",2009,"France","Germany (until 1990 former territory of the FRG)","Males",202
"6030",2009,"France","Germany (until 1990 former territory of the FRG)","Females",342
"6031",2009,"France","Estonia","Males",1
"6032",2009,"France","Estonia","Females",2
"6033",2009,"France","Ireland","Males",10
"6034",2009,"France","Ireland","Females",16
"6035",2009,"France","Greece","Males",20
"6036",2009,"France","Greece","Females",27
"6037",2009,"France","Spain","Males",230
"6038",2009,"France","Spain","Females",247
"6039",2009,"France","France","Males",0
"6040",2009,"France","France","Females",0
"6041",2009,"France","Croatia","Males",12
"6042",2009,"France","Croatia","Females",13
"6043",2009,"France","Italy","Males",383
"6044",2009,"France","Italy","Females",270
"6045",2009,"France","Cyprus","Males",1
"6046",2009,"France","Cyprus","Females",0
"6047",2009,"France","Latvia","Males",1
"6048",2009,"France","Latvia","Females",4
"6049",2009,"France","Lithuania","Males",3
"6050",2009,"France","Lithuania","Females",6
"6051",2009,"France","Luxembourg","Males",3
"6052",2009,"France","Luxembourg","Females",2
"6053",2009,"France","Hungary","Males",36
"6054",2009,"France","Hungary","Females",38
"6055",2009,"France","Malta","Males",2
"6056",2009,"France","Malta","Females",1
"6057",2009,"France","Netherlands","Males",68
"6058",2009,"France","Netherlands","Females",65
"6059",2009,"France","Austria","Males",4
"6060",2009,"France","Austria","Females",6
"6061",2009,"France","Poland","Males",209
"6062",2009,"France","Poland","Females",380
"6063",2009,"France","Portugal","Males",3269
"6064",2009,"France","Portugal","Females",3314
"6065",2009,"France","Romania","Males",327
"6066",2009,"France","Romania","Females",496
"6067",2009,"France","Slovenia","Males",1
"6068",2009,"France","Slovenia","Females",1
"6069",2009,"France","Slovakia","Males",22
"6070",2009,"France","Slovakia","Females",48
"6071",2009,"France","Finland","Males",5
"6072",2009,"France","Finland","Females",10
"6073",2009,"France","Sweden","Males",11
"6074",2009,"France","Sweden","Females",27
"6075",2009,"France","United Kingdom","Males",105
"6076",2009,"France","United Kingdom","Females",126
"6077",2009,"France","Iceland","Males",2
"6078",2009,"France","Iceland","Females",0
"6079",2009,"France","Liechtenstein","Males",0
"6080",2009,"France","Liechtenstein","Females",0
"6081",2009,"France","Norway","Males",3
"6082",2009,"France","Norway","Females",3
"6083",2009,"France","Switzerland","Males",158
"6084",2009,"France","Switzerland","Females",165
"6085",2009,"France","Former Yugoslav Republic of Macedonia, the","Males",11
"6086",2009,"France","Former Yugoslav Republic of Macedonia, the","Females",12
"6087",2009,"France","Turkey","Males",4838
"6088",2009,"France","Turkey","Females",4421
"6089",2009,"France","Andorra","Males",0
"6090",2009,"France","Andorra","Females",0
"6091",2009,"France","Albania","Males",171
"6092",2009,"France","Albania","Females",214
"6093",2009,"France","Bosnia and Herzegovina","Males",55
"6094",2009,"France","Bosnia and Herzegovina","Females",32
"6095",2009,"France","Belarus","Males",16
"6096",2009,"France","Belarus","Females",56
"6097",2009,"France","Faroes (DK)","Males",0
"6098",2009,"France","Faroes (DK)","Females",0
"6099",2009,"France","Guernsey","Males",0
"6100",2009,"France","Guernsey","Females",0
"6101",2009,"France","Gibraltar (UK)","Males",0
"6102",2009,"France","Gibraltar (UK)","Females",0
"6103",2009,"France","Isle of Man","Males",0
"6104",2009,"France","Isle of Man","Females",0
"6105",2009,"France","Jersey","Males",0
"6106",2009,"France","Jersey","Females",0
"6107",2009,"France","Monaco","Males",10
"6108",2009,"France","Monaco","Females",12
"6109",2009,"France","Moldova","Males",12
"6110",2009,"France","Moldova","Females",27
"6111",2009,"France","Montenegro","Males",0
"6112",2009,"France","Montenegro","Females",0
"6113",2009,"France","Serbia","Males",1657
"6114",2009,"France","Serbia","Females",2500
"6115",2009,"France","Russia","Males",151
"6116",2009,"France","Russia","Females",176
"6117",2009,"France","San Marino","Males",1714
"6118",2009,"France","San Marino","Females",1729
"6119",2009,"France","Ukraine","Males",41
"6120",2009,"France","Ukraine","Females",147
"6121",2009,"France","Vatican City State","Males",0
"6122",2009,"France","Vatican City State","Females",1
"6123",2009,"France","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"6124",2009,"France","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"6125",2009,"France","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"6126",2009,"France","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",1
"6127",2009,"France","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"6128",2009,"France","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"6129",2009,"France","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"6130",2009,"France","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"6131",2009,"France","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"6132",2009,"France","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"6133",2009,"France","Recognised non-citizens","Males",0
"6134",2009,"France","Recognised non-citizens","Females",0
"6135",2009,"France","Other european countries (aggregate changing according to the context)","Males",NA
"6136",2009,"France","Other european countries (aggregate changing according to the context)","Females",NA
"6137",2009,"Croatia","Europe","Males",1758
"6138",2009,"Croatia","Europe","Females",2060
"6139",2009,"Croatia","Belgium","Males",1
"6140",2009,"Croatia","Belgium","Females",2
"6141",2009,"Croatia","Bulgaria","Males",0
"6142",2009,"Croatia","Bulgaria","Females",5
"6143",2009,"Croatia","Czech Republic","Males",0
"6144",2009,"Croatia","Czech Republic","Females",4
"6145",2009,"Croatia","Denmark","Males",0
"6146",2009,"Croatia","Denmark","Females",2
"6147",2009,"Croatia","Germany (until 1990 former territory of the FRG)","Males",56
"6148",2009,"Croatia","Germany (until 1990 former territory of the FRG)","Females",44
"6149",2009,"Croatia","Estonia","Males",0
"6150",2009,"Croatia","Estonia","Females",1
"6151",2009,"Croatia","Ireland","Males",0
"6152",2009,"Croatia","Ireland","Females",0
"6153",2009,"Croatia","Greece","Males",1
"6154",2009,"Croatia","Greece","Females",0
"6155",2009,"Croatia","Spain","Males",0
"6156",2009,"Croatia","Spain","Females",0
"6157",2009,"Croatia","France","Males",17
"6158",2009,"Croatia","France","Females",8
"6159",2009,"Croatia","Croatia","Males",NA
"6160",2009,"Croatia","Croatia","Females",NA
"6161",2009,"Croatia","Italy","Males",20
"6162",2009,"Croatia","Italy","Females",13
"6163",2009,"Croatia","Cyprus","Males",0
"6164",2009,"Croatia","Cyprus","Females",0
"6165",2009,"Croatia","Latvia","Males",0
"6166",2009,"Croatia","Latvia","Females",0
"6167",2009,"Croatia","Lithuania","Males",0
"6168",2009,"Croatia","Lithuania","Females",0
"6169",2009,"Croatia","Luxembourg","Males",1
"6170",2009,"Croatia","Luxembourg","Females",1
"6171",2009,"Croatia","Hungary","Males",9
"6172",2009,"Croatia","Hungary","Females",10
"6173",2009,"Croatia","Malta","Males",0
