"","leto","drzava","drzavljanstvo","spol","stevilo"
"32572",2014,"France","Germany (until 1990 former territory of the FRG)","Females",NA
"32573",2014,"France","Estonia","Males",NA
"32574",2014,"France","Estonia","Females",NA
"32575",2014,"France","Ireland","Males",NA
"32576",2014,"France","Ireland","Females",NA
"32577",2014,"France","Greece","Males",NA
"32578",2014,"France","Greece","Females",NA
"32579",2014,"France","Spain","Males",NA
"32580",2014,"France","Spain","Females",NA
"32581",2014,"France","Croatia","Males",NA
"32582",2014,"France","Croatia","Females",NA
"32583",2014,"France","Italy","Males",NA
"32584",2014,"France","Italy","Females",NA
"32585",2014,"France","Cyprus","Males",NA
"32586",2014,"France","Cyprus","Females",NA
"32587",2014,"France","Latvia","Males",NA
"32588",2014,"France","Latvia","Females",NA
"32589",2014,"France","Lithuania","Males",NA
"32590",2014,"France","Lithuania","Females",NA
"32591",2014,"France","Luxembourg","Males",NA
"32592",2014,"France","Luxembourg","Females",NA
"32593",2014,"France","Hungary","Males",NA
"32594",2014,"France","Hungary","Females",NA
"32595",2014,"France","Malta","Males",NA
"32596",2014,"France","Malta","Females",NA
"32597",2014,"France","Netherlands","Males",NA
"32598",2014,"France","Netherlands","Females",NA
"32599",2014,"France","Austria","Males",NA
"32600",2014,"France","Austria","Females",NA
"32601",2014,"France","Poland","Males",NA
"32602",2014,"France","Poland","Females",NA
"32603",2014,"France","Portugal","Males",NA
"32604",2014,"France","Portugal","Females",NA
"32605",2014,"France","Romania","Males",NA
"32606",2014,"France","Romania","Females",NA
"32607",2014,"France","Slovenia","Males",NA
"32608",2014,"France","Slovenia","Females",NA
"32609",2014,"France","Slovakia","Males",NA
"32610",2014,"France","Slovakia","Females",NA
"32611",2014,"France","Finland","Males",NA
"32612",2014,"France","Finland","Females",NA
"32613",2014,"France","Sweden","Males",NA
"32614",2014,"France","Sweden","Females",NA
"32615",2014,"France","United Kingdom","Males",NA
"32616",2014,"France","United Kingdom","Females",NA
"32617",2014,"France","Iceland","Males",NA
"32618",2014,"France","Iceland","Females",NA
"32619",2014,"France","Liechtenstein","Males",NA
"32620",2014,"France","Liechtenstein","Females",NA
"32621",2014,"France","Norway","Males",NA
"32622",2014,"France","Norway","Females",NA
"32623",2014,"France","Switzerland","Males",NA
"32624",2014,"France","Switzerland","Females",NA
"32625",2014,"France","Former Yugoslav Republic of Macedonia, the","Males",NA
"32626",2014,"France","Former Yugoslav Republic of Macedonia, the","Females",NA
"32627",2014,"France","Turkey","Males",NA
"32628",2014,"France","Turkey","Females",NA
"32629",2014,"France","Andorra","Males",NA
"32630",2014,"France","Andorra","Females",NA
"32631",2014,"France","Albania","Males",NA
"32632",2014,"France","Albania","Females",NA
"32633",2014,"France","Bosnia and Herzegovina","Males",NA
"32634",2014,"France","Bosnia and Herzegovina","Females",NA
"32635",2014,"France","Belarus","Males",NA
"32636",2014,"France","Belarus","Females",NA
"32637",2014,"France","Faroes (DK)","Males",NA
"32638",2014,"France","Faroes (DK)","Females",NA
"32639",2014,"France","Guernsey","Males",NA
"32640",2014,"France","Guernsey","Females",NA
"32641",2014,"France","Gibraltar (UK)","Males",NA
"32642",2014,"France","Gibraltar (UK)","Females",NA
"32643",2014,"France","Isle of Man","Males",NA
"32644",2014,"France","Isle of Man","Females",NA
"32645",2014,"France","Jersey","Males",NA
"32646",2014,"France","Jersey","Females",NA
"32647",2014,"France","Monaco","Males",NA
"32648",2014,"France","Monaco","Females",NA
"32649",2014,"France","Moldova","Males",NA
"32650",2014,"France","Moldova","Females",NA
"32651",2014,"France","Montenegro","Males",NA
"32652",2014,"France","Montenegro","Females",NA
"32653",2014,"France","Serbia","Males",NA
"32654",2014,"France","Serbia","Females",NA
"32655",2014,"France","Russia","Males",NA
"32656",2014,"France","Russia","Females",NA
"32657",2014,"France","San Marino","Males",NA
"32658",2014,"France","San Marino","Females",NA
"32659",2014,"France","Ukraine","Males",NA
"32660",2014,"France","Ukraine","Females",NA
"32661",2014,"France","Vatican City State","Males",NA
"32662",2014,"France","Vatican City State","Females",NA
"32663",2014,"France","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"32664",2014,"France","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"32665",2014,"France","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",NA
"32666",2014,"France","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",NA
"32667",2014,"France","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",NA
"32668",2014,"France","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",NA
"32669",2014,"France","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",NA
"32670",2014,"France","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",NA
"32671",2014,"France","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",NA
"32672",2014,"France","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",NA
"32673",2014,"France","Recognised non-citizens","Males",NA
"32674",2014,"France","Recognised non-citizens","Females",NA
"32675",2014,"France","Other european countries (aggregate changing according to the context)","Males",NA
"32676",2014,"France","Other european countries (aggregate changing according to the context)","Females",NA
"32677",2014,"Croatia","Belgium","Males",13
"32678",2014,"Croatia","Belgium","Females",10
"32679",2014,"Croatia","Bulgaria","Males",19
"32680",2014,"Croatia","Bulgaria","Females",18
"32681",2014,"Croatia","Czech Republic","Males",33
"32682",2014,"Croatia","Czech Republic","Females",32
"32683",2014,"Croatia","Denmark","Males",7
"32684",2014,"Croatia","Denmark","Females",6
"32685",2014,"Croatia","Germany (until 1990 former territory of the FRG)","Males",271
"32686",2014,"Croatia","Germany (until 1990 former territory of the FRG)","Females",203
"32687",2014,"Croatia","Estonia","Males",0
"32688",2014,"Croatia","Estonia","Females",2
"32689",2014,"Croatia","Ireland","Males",4
"32690",2014,"Croatia","Ireland","Females",3
"32691",2014,"Croatia","Greece","Males",7
"32692",2014,"Croatia","Greece","Females",7
"32693",2014,"Croatia","Spain","Males",21
"32694",2014,"Croatia","Spain","Females",21
"32695",2014,"Croatia","France","Males",66
"32696",2014,"Croatia","France","Females",56
"32697",2014,"Croatia","Italy","Males",212
"32698",2014,"Croatia","Italy","Females",93
"32699",2014,"Croatia","Cyprus","Males",0
"32700",2014,"Croatia","Cyprus","Females",0
"32701",2014,"Croatia","Latvia","Males",3
"32702",2014,"Croatia","Latvia","Females",6
"32703",2014,"Croatia","Lithuania","Males",4
"32704",2014,"Croatia","Lithuania","Females",4
"32705",2014,"Croatia","Luxembourg","Males",1
"32706",2014,"Croatia","Luxembourg","Females",3
"32707",2014,"Croatia","Hungary","Males",64
"32708",2014,"Croatia","Hungary","Females",66
"32709",2014,"Croatia","Malta","Males",2
"32710",2014,"Croatia","Malta","Females",0
"32711",2014,"Croatia","Netherlands","Males",25
"32712",2014,"Croatia","Netherlands","Females",17
"32713",2014,"Croatia","Austria","Males",82
"32714",2014,"Croatia","Austria","Females",52
"32715",2014,"Croatia","Poland","Males",21
"32716",2014,"Croatia","Poland","Females",45
"32717",2014,"Croatia","Portugal","Males",9
"32718",2014,"Croatia","Portugal","Females",5
"32719",2014,"Croatia","Romania","Males",32
"32720",2014,"Croatia","Romania","Females",19
"32721",2014,"Croatia","Slovenia","Males",255
"32722",2014,"Croatia","Slovenia","Females",249
"32723",2014,"Croatia","Slovakia","Males",30
"32724",2014,"Croatia","Slovakia","Females",42
"32725",2014,"Croatia","Finland","Males",7
"32726",2014,"Croatia","Finland","Females",2
"32727",2014,"Croatia","Sweden","Males",41
"32728",2014,"Croatia","Sweden","Females",22
"32729",2014,"Croatia","United Kingdom","Males",64
"32730",2014,"Croatia","United Kingdom","Females",58
"32731",2014,"Croatia","Iceland","Males",1
"32732",2014,"Croatia","Iceland","Females",2
"32733",2014,"Croatia","Liechtenstein","Males",0
"32734",2014,"Croatia","Liechtenstein","Females",0
"32735",2014,"Croatia","Norway","Males",12
"32736",2014,"Croatia","Norway","Females",4
"32737",2014,"Croatia","Switzerland","Males",25
"32738",2014,"Croatia","Switzerland","Females",16
"32739",2014,"Croatia","Former Yugoslav Republic of Macedonia, the","Males",102
"32740",2014,"Croatia","Former Yugoslav Republic of Macedonia, the","Females",168
"32741",2014,"Croatia","Turkey","Males",26
"32742",2014,"Croatia","Turkey","Females",7
"32743",2014,"Croatia","Andorra","Males",0
"32744",2014,"Croatia","Andorra","Females",0
"32745",2014,"Croatia","Albania","Males",2
"32746",2014,"Croatia","Albania","Females",7
"32747",2014,"Croatia","Bosnia and Herzegovina","Males",778
"32748",2014,"Croatia","Bosnia and Herzegovina","Females",617
"32749",2014,"Croatia","Belarus","Males",3
"32750",2014,"Croatia","Belarus","Females",2
"32751",2014,"Croatia","Faroes (DK)","Males",0
"32752",2014,"Croatia","Faroes (DK)","Females",0
"32753",2014,"Croatia","Guernsey","Males",0
"32754",2014,"Croatia","Guernsey","Females",0
"32755",2014,"Croatia","Gibraltar (UK)","Males",0
"32756",2014,"Croatia","Gibraltar (UK)","Females",0
"32757",2014,"Croatia","Isle of Man","Males",0
"32758",2014,"Croatia","Isle of Man","Females",0
"32759",2014,"Croatia","Jersey","Males",0
"32760",2014,"Croatia","Jersey","Females",0
"32761",2014,"Croatia","Monaco","Males",0
"32762",2014,"Croatia","Monaco","Females",0
"32763",2014,"Croatia","Moldova","Males",1
"32764",2014,"Croatia","Moldova","Females",1
"32765",2014,"Croatia","Montenegro","Males",20
"32766",2014,"Croatia","Montenegro","Females",13
"32767",2014,"Croatia","Serbia","Males",187
"32768",2014,"Croatia","Serbia","Females",269
"32769",2014,"Croatia","Russia","Males",46
"32770",2014,"Croatia","Russia","Females",96
"32771",2014,"Croatia","San Marino","Males",0
"32772",2014,"Croatia","San Marino","Females",0
"32773",2014,"Croatia","Ukraine","Males",22
"32774",2014,"Croatia","Ukraine","Females",69
"32775",2014,"Croatia","Vatican City State","Males",0
"32776",2014,"Croatia","Vatican City State","Females",0
"32777",2014,"Croatia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",117
"32778",2014,"Croatia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",169
"32779",2014,"Croatia","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"32780",2014,"Croatia","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"32781",2014,"Croatia","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"32782",2014,"Croatia","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"32783",2014,"Croatia","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"32784",2014,"Croatia","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"32785",2014,"Croatia","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"32786",2014,"Croatia","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"32787",2014,"Croatia","Recognised non-citizens","Males",0
"32788",2014,"Croatia","Recognised non-citizens","Females",0
"32789",2014,"Croatia","Other european countries (aggregate changing according to the context)","Males",NA
"32790",2014,"Croatia","Other european countries (aggregate changing according to the context)","Females",NA
"32791",2014,"Italy","Belgium","Males",169
"32792",2014,"Italy","Belgium","Females",160
"32793",2014,"Italy","Bulgaria","Males",1000
"32794",2014,"Italy","Bulgaria","Females",1932
"32795",2014,"Italy","Czech Republic","Males",76
"32796",2014,"Italy","Czech Republic","Females",177
"32797",2014,"Italy","Denmark","Males",50
"32798",2014,"Italy","Denmark","Females",55
"32799",2014,"Italy","Germany (until 1990 former territory of the FRG)","Males",669
"32800",2014,"Italy","Germany (until 1990 former territory of the FRG)","Females",766
"32801",2014,"Italy","Estonia","Males",16
"32802",2014,"Italy","Estonia","Females",52
"32803",2014,"Italy","Ireland","Males",81
"32804",2014,"Italy","Ireland","Females",62
"32805",2014,"Italy","Greece","Males",218
"32806",2014,"Italy","Greece","Females",240
"32807",2014,"Italy","Spain","Males",771
"32808",2014,"Italy","Spain","Females",1059
"32809",2014,"Italy","France","Males",830
"32810",2014,"Italy","France","Females",899
"32811",2014,"Italy","Croatia","Males",395
"32812",2014,"Italy","Croatia","Females",370
"32813",2014,"Italy","Cyprus","Males",5
"32814",2014,"Italy","Cyprus","Females",8
"32815",2014,"Italy","Latvia","Males",35
"32816",2014,"Italy","Latvia","Females",134
"32817",2014,"Italy","Lithuania","Males",59
"32818",2014,"Italy","Lithuania","Females",225
"32819",2014,"Italy","Luxembourg","Males",5
"32820",2014,"Italy","Luxembourg","Females",7
"32821",2014,"Italy","Hungary","Males",227
"32822",2014,"Italy","Hungary","Females",429
"32823",2014,"Italy","Malta","Males",17
"32824",2014,"Italy","Malta","Females",25
"32825",2014,"Italy","Netherlands","Males",193
"32826",2014,"Italy","Netherlands","Females",195
"32827",2014,"Italy","Austria","Males",75
"32828",2014,"Italy","Austria","Females",134
"32829",2014,"Italy","Poland","Males",720
"32830",2014,"Italy","Poland","Females",2233
"32831",2014,"Italy","Portugal","Males",181
"32832",2014,"Italy","Portugal","Females",195
"32833",2014,"Italy","Romania","Males",18190
"32834",2014,"Italy","Romania","Females",32515
"32835",2014,"Italy","Slovenia","Males",90
"32836",2014,"Italy","Slovenia","Females",65
"32837",2014,"Italy","Slovakia","Males",157
"32838",2014,"Italy","Slovakia","Females",321
"32839",2014,"Italy","Finland","Males",34
"32840",2014,"Italy","Finland","Females",53
"32841",2014,"Italy","Sweden","Males",75
"32842",2014,"Italy","Sweden","Females",93
"32843",2014,"Italy","United Kingdom","Males",692
"32844",2014,"Italy","United Kingdom","Females",636
"32845",2014,"Italy","Iceland","Males",8
"32846",2014,"Italy","Iceland","Females",9
"32847",2014,"Italy","Liechtenstein","Males",0
"32848",2014,"Italy","Liechtenstein","Females",0
"32849",2014,"Italy","Norway","Males",30
"32850",2014,"Italy","Norway","Females",35
"32851",2014,"Italy","Switzerland","Males",125
"32852",2014,"Italy","Switzerland","Females",194
"32853",2014,"Italy","Former Yugoslav Republic of Macedonia, the","Males",846
"32854",2014,"Italy","Former Yugoslav Republic of Macedonia, the","Females",997
"32855",2014,"Italy","Turkey","Males",535
"32856",2014,"Italy","Turkey","Females",392
"32857",2014,"Italy","Andorra","Males",0
"32858",2014,"Italy","Andorra","Females",0
"32859",2014,"Italy","Albania","Males",4815
"32860",2014,"Italy","Albania","Females",6583
"32861",2014,"Italy","Bosnia and Herzegovina","Males",241
"32862",2014,"Italy","Bosnia and Herzegovina","Females",321
"32863",2014,"Italy","Belarus","Males",146
"32864",2014,"Italy","Belarus","Females",444
"32865",2014,"Italy","Faroes (DK)","Males",0
"32866",2014,"Italy","Faroes (DK)","Females",0
"32867",2014,"Italy","Guernsey","Males",0
"32868",2014,"Italy","Guernsey","Females",0
"32869",2014,"Italy","Gibraltar (UK)","Males",0
"32870",2014,"Italy","Gibraltar (UK)","Females",0
"32871",2014,"Italy","Isle of Man","Males",1
"32872",2014,"Italy","Isle of Man","Females",0
"32873",2014,"Italy","Jersey","Males",0
"32874",2014,"Italy","Jersey","Females",0
"32875",2014,"Italy","Monaco","Males",0
"32876",2014,"Italy","Monaco","Females",2
"32877",2014,"Italy","Moldova","Males",1129
"32878",2014,"Italy","Moldova","Females",2630
"32879",2014,"Italy","Montenegro","Males",41
"32880",2014,"Italy","Montenegro","Females",57
"32881",2014,"Italy","Serbia","Males",302
"32882",2014,"Italy","Serbia","Females",425
"32883",2014,"Italy","Russia","Males",807
"32884",2014,"Italy","Russia","Females",2386
"32885",2014,"Italy","San Marino","Males",19
"32886",2014,"Italy","San Marino","Females",11
"32887",2014,"Italy","Ukraine","Males",2139
"32888",2014,"Italy","Ukraine","Females",7526
"32889",2014,"Italy","Vatican City State","Males",0
"32890",2014,"Italy","Vatican City State","Females",0
"32891",2014,"Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",984
"32892",2014,"Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",895
"32893",2014,"Italy","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"32894",2014,"Italy","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"32895",2014,"Italy","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"32896",2014,"Italy","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"32897",2014,"Italy","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"32898",2014,"Italy","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"32899",2014,"Italy","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"32900",2014,"Italy","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"32901",2014,"Italy","Recognised non-citizens","Males",0
"32902",2014,"Italy","Recognised non-citizens","Females",0
"32903",2014,"Italy","Other european countries (aggregate changing according to the context)","Males",NA
"32904",2014,"Italy","Other european countries (aggregate changing according to the context)","Females",NA
"32905",2014,"Cyprus","Belgium","Males",NA
"32906",2014,"Cyprus","Belgium","Females",NA
"32907",2014,"Cyprus","Bulgaria","Males",NA
"32908",2014,"Cyprus","Bulgaria","Females",NA
"32909",2014,"Cyprus","Czech Republic","Males",NA
"32910",2014,"Cyprus","Czech Republic","Females",NA
"32911",2014,"Cyprus","Denmark","Males",NA
"32912",2014,"Cyprus","Denmark","Females",NA
"32913",2014,"Cyprus","Germany (until 1990 former territory of the FRG)","Males",NA
"32914",2014,"Cyprus","Germany (until 1990 former territory of the FRG)","Females",NA
"32915",2014,"Cyprus","Estonia","Males",NA
"32916",2014,"Cyprus","Estonia","Females",NA
"32917",2014,"Cyprus","Ireland","Males",NA
"32918",2014,"Cyprus","Ireland","Females",NA
"32919",2014,"Cyprus","Greece","Males",NA
"32920",2014,"Cyprus","Greece","Females",NA
"32921",2014,"Cyprus","Spain","Males",NA
"32922",2014,"Cyprus","Spain","Females",NA
"32923",2014,"Cyprus","France","Males",NA
"32924",2014,"Cyprus","France","Females",NA
"32925",2014,"Cyprus","Croatia","Males",NA
"32926",2014,"Cyprus","Croatia","Females",NA
"32927",2014,"Cyprus","Italy","Males",NA
"32928",2014,"Cyprus","Italy","Females",NA
"32929",2014,"Cyprus","Latvia","Males",NA
"32930",2014,"Cyprus","Latvia","Females",NA
"32931",2014,"Cyprus","Lithuania","Males",NA
"32932",2014,"Cyprus","Lithuania","Females",NA
"32933",2014,"Cyprus","Luxembourg","Males",NA
"32934",2014,"Cyprus","Luxembourg","Females",NA
"32935",2014,"Cyprus","Hungary","Males",NA
"32936",2014,"Cyprus","Hungary","Females",NA
"32937",2014,"Cyprus","Malta","Males",NA
"32938",2014,"Cyprus","Malta","Females",NA
"32939",2014,"Cyprus","Netherlands","Males",NA
"32940",2014,"Cyprus","Netherlands","Females",NA
"32941",2014,"Cyprus","Austria","Males",NA
"32942",2014,"Cyprus","Austria","Females",NA
"32943",2014,"Cyprus","Poland","Males",NA
"32944",2014,"Cyprus","Poland","Females",NA
"32945",2014,"Cyprus","Portugal","Males",NA
"32946",2014,"Cyprus","Portugal","Females",NA
"32947",2014,"Cyprus","Romania","Males",NA
"32948",2014,"Cyprus","Romania","Females",NA
"32949",2014,"Cyprus","Slovenia","Males",NA
"32950",2014,"Cyprus","Slovenia","Females",NA
"32951",2014,"Cyprus","Slovakia","Males",NA
"32952",2014,"Cyprus","Slovakia","Females",NA
"32953",2014,"Cyprus","Finland","Males",NA
"32954",2014,"Cyprus","Finland","Females",NA
"32955",2014,"Cyprus","Sweden","Males",NA
"32956",2014,"Cyprus","Sweden","Females",NA
"32957",2014,"Cyprus","United Kingdom","Males",NA
"32958",2014,"Cyprus","United Kingdom","Females",NA
"32959",2014,"Cyprus","Iceland","Males",NA
"32960",2014,"Cyprus","Iceland","Females",NA
"32961",2014,"Cyprus","Liechtenstein","Males",NA
"32962",2014,"Cyprus","Liechtenstein","Females",NA
"32963",2014,"Cyprus","Norway","Males",NA
"32964",2014,"Cyprus","Norway","Females",NA
"32965",2014,"Cyprus","Switzerland","Males",NA
"32966",2014,"Cyprus","Switzerland","Females",NA
"32967",2014,"Cyprus","Former Yugoslav Republic of Macedonia, the","Males",NA
"32968",2014,"Cyprus","Former Yugoslav Republic of Macedonia, the","Females",NA
"32969",2014,"Cyprus","Turkey","Males",NA
"32970",2014,"Cyprus","Turkey","Females",NA
"32971",2014,"Cyprus","Andorra","Males",NA
"32972",2014,"Cyprus","Andorra","Females",NA
"32973",2014,"Cyprus","Albania","Males",NA
"32974",2014,"Cyprus","Albania","Females",NA
"32975",2014,"Cyprus","Bosnia and Herzegovina","Males",NA
"32976",2014,"Cyprus","Bosnia and Herzegovina","Females",NA
"32977",2014,"Cyprus","Belarus","Males",NA
"32978",2014,"Cyprus","Belarus","Females",NA
"32979",2014,"Cyprus","Faroes (DK)","Males",NA
"32980",2014,"Cyprus","Faroes (DK)","Females",NA
"32981",2014,"Cyprus","Guernsey","Males",NA
"32982",2014,"Cyprus","Guernsey","Females",NA
"32983",2014,"Cyprus","Gibraltar (UK)","Males",NA
"32984",2014,"Cyprus","Gibraltar (UK)","Females",NA
"32985",2014,"Cyprus","Isle of Man","Males",NA
"32986",2014,"Cyprus","Isle of Man","Females",NA
"32987",2014,"Cyprus","Jersey","Males",NA
"32988",2014,"Cyprus","Jersey","Females",NA
"32989",2014,"Cyprus","Monaco","Males",NA
"32990",2014,"Cyprus","Monaco","Females",NA
"32991",2014,"Cyprus","Moldova","Males",NA
"32992",2014,"Cyprus","Moldova","Females",NA
"32993",2014,"Cyprus","Montenegro","Males",NA
"32994",2014,"Cyprus","Montenegro","Females",NA
"32995",2014,"Cyprus","Serbia","Males",NA
"32996",2014,"Cyprus","Serbia","Females",NA
"32997",2014,"Cyprus","Russia","Males",NA
"32998",2014,"Cyprus","Russia","Females",NA
"32999",2014,"Cyprus","San Marino","Males",NA
"33000",2014,"Cyprus","San Marino","Females",NA
"33001",2014,"Cyprus","Ukraine","Males",NA
"33002",2014,"Cyprus","Ukraine","Females",NA
"33003",2014,"Cyprus","Vatican City State","Males",NA
"33004",2014,"Cyprus","Vatican City State","Females",NA
"33005",2014,"Cyprus","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"33006",2014,"Cyprus","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"33007",2014,"Cyprus","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",NA
"33008",2014,"Cyprus","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",NA
"33009",2014,"Cyprus","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",NA
"33010",2014,"Cyprus","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",NA
"33011",2014,"Cyprus","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",NA
"33012",2014,"Cyprus","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",NA
"33013",2014,"Cyprus","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",NA
"33014",2014,"Cyprus","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",NA
"33015",2014,"Cyprus","Recognised non-citizens","Males",NA
"33016",2014,"Cyprus","Recognised non-citizens","Females",NA
"33017",2014,"Cyprus","Other european countries (aggregate changing according to the context)","Males",NA
"33018",2014,"Cyprus","Other european countries (aggregate changing according to the context)","Females",NA
"33019",2014,"Latvia","Belgium","Males",2
"33020",2014,"Latvia","Belgium","Females",0
"33021",2014,"Latvia","Bulgaria","Males",16
"33022",2014,"Latvia","Bulgaria","Females",10
"33023",2014,"Latvia","Czech Republic","Males",3
"33024",2014,"Latvia","Czech Republic","Females",0
"33025",2014,"Latvia","Denmark","Males",11
"33026",2014,"Latvia","Denmark","Females",2
"33027",2014,"Latvia","Germany (until 1990 former territory of the FRG)","Males",128
"33028",2014,"Latvia","Germany (until 1990 former territory of the FRG)","Females",107
"33029",2014,"Latvia","Estonia","Males",15
"33030",2014,"Latvia","Estonia","Females",16
"33031",2014,"Latvia","Ireland","Males",13
"33032",2014,"Latvia","Ireland","Females",8
"33033",2014,"Latvia","Greece","Males",5
"33034",2014,"Latvia","Greece","Females",0
"33035",2014,"Latvia","Spain","Males",16
"33036",2014,"Latvia","Spain","Females",3
"33037",2014,"Latvia","France","Males",12
"33038",2014,"Latvia","France","Females",6
"33039",2014,"Latvia","Croatia","Males",0
"33040",2014,"Latvia","Croatia","Females",1
"33041",2014,"Latvia","Italy","Males",30
"33042",2014,"Latvia","Italy","Females",14
"33043",2014,"Latvia","Cyprus","Males",2
"33044",2014,"Latvia","Cyprus","Females",0
"33045",2014,"Latvia","Lithuania","Males",126
"33046",2014,"Latvia","Lithuania","Females",58
"33047",2014,"Latvia","Luxembourg","Males",0
"33048",2014,"Latvia","Luxembourg","Females",0
"33049",2014,"Latvia","Hungary","Males",3
"33050",2014,"Latvia","Hungary","Females",0
"33051",2014,"Latvia","Malta","Males",1
"33052",2014,"Latvia","Malta","Females",0
"33053",2014,"Latvia","Netherlands","Males",12
"33054",2014,"Latvia","Netherlands","Females",7
"33055",2014,"Latvia","Austria","Males",6
"33056",2014,"Latvia","Austria","Females",1
"33057",2014,"Latvia","Poland","Males",16
"33058",2014,"Latvia","Poland","Females",11
"33059",2014,"Latvia","Portugal","Males",12
"33060",2014,"Latvia","Portugal","Females",7
"33061",2014,"Latvia","Romania","Males",12
"33062",2014,"Latvia","Romania","Females",2
"33063",2014,"Latvia","Slovenia","Males",0
"33064",2014,"Latvia","Slovenia","Females",0
"33065",2014,"Latvia","Slovakia","Males",4
"33066",2014,"Latvia","Slovakia","Females",1
"33067",2014,"Latvia","Finland","Males",25
"33068",2014,"Latvia","Finland","Females",23
"33069",2014,"Latvia","Sweden","Males",55
"33070",2014,"Latvia","Sweden","Females",49
"33071",2014,"Latvia","United Kingdom","Males",50
"33072",2014,"Latvia","United Kingdom","Females",25
"33073",2014,"Latvia","Iceland","Males",0
"33074",2014,"Latvia","Iceland","Females",1
"33075",2014,"Latvia","Liechtenstein","Males",0
"33076",2014,"Latvia","Liechtenstein","Females",0
"33077",2014,"Latvia","Norway","Males",18
"33078",2014,"Latvia","Norway","Females",19
"33079",2014,"Latvia","Switzerland","Males",2
"33080",2014,"Latvia","Switzerland","Females",1
"33081",2014,"Latvia","Former Yugoslav Republic of Macedonia, the","Males",1
"33082",2014,"Latvia","Former Yugoslav Republic of Macedonia, the","Females",1
"33083",2014,"Latvia","Turkey","Males",9
"33084",2014,"Latvia","Turkey","Females",2
"33085",2014,"Latvia","Andorra","Males",0
"33086",2014,"Latvia","Andorra","Females",0
"33087",2014,"Latvia","Albania","Males",2
"33088",2014,"Latvia","Albania","Females",0
"33089",2014,"Latvia","Bosnia and Herzegovina","Males",1
"33090",2014,"Latvia","Bosnia and Herzegovina","Females",0
"33091",2014,"Latvia","Belarus","Males",210
"33092",2014,"Latvia","Belarus","Females",89
"33093",2014,"Latvia","Faroes (DK)","Males",0
"33094",2014,"Latvia","Faroes (DK)","Females",0
"33095",2014,"Latvia","Guernsey","Males",0
"33096",2014,"Latvia","Guernsey","Females",0
"33097",2014,"Latvia","Gibraltar (UK)","Males",0
"33098",2014,"Latvia","Gibraltar (UK)","Females",0
"33099",2014,"Latvia","Isle of Man","Males",0
"33100",2014,"Latvia","Isle of Man","Females",0
"33101",2014,"Latvia","Jersey","Males",0
"33102",2014,"Latvia","Jersey","Females",0
"33103",2014,"Latvia","Monaco","Males",0
"33104",2014,"Latvia","Monaco","Females",0
"33105",2014,"Latvia","Moldova","Males",10
"33106",2014,"Latvia","Moldova","Females",2
